Az_deg,El_deg,Gain_dBi,Gain_linear
-170,-70,-2.3127251370323,0.587120826825833
-170,-65,-1.98328536756765,0.633390380390451
-170,-60,-2.36669918790158,0.579869252854825
-170,-55,-3.38501712213956,0.45866783748828
-170,-50,-4.96787031321294,0.318575936666231
-170,-45,-6.88308630938754,0.204970504029513
-170,-40,-8.34427060598915,0.146410741253869
-170,-35,-8.21899452055652,0.150695591653408
-170,-30,-6.8060924817431,0.208636722550848
-170,-25,-5.20592350890252,0.301583550027
-170,-20,-3.88358298703683,0.408923153504116
-170,-15,-2.89611329664255,0.513320572946944
-170,-10,-2.19569772149225,0.603156799196182
-170,-5,-1.72157833159559,0.672732124664351
-170,0,-1.41953147523811,0.721185277761747
-170,5,-1.24388691047646,0.750950496819069
-170,10,-1.15634490223737,0.766241217527743
-170,15,-1.12529445345316,0.771739189575247
-170,20,-1.12668973051619,0.771491289341489
-170,25,-1.14644519650465,0.767989850097542
-170,30,-1.18331744879468,0.761497102391009
-170,35,-1.25056130922752,0.749797294599079
-170,40,-1.37495903593971,0.728625047107938
-170,45,-1.59311845073239,0.692928070464328
-170,50,-1.94616234733888,0.638827738376768
-170,55,-2.47406815559809,0.56570912550469
-170,60,-3.21007043940285,0.477521528543374
-170,65,-4.17472796195505,0.38240820660413
-170,70,-5.36979766379062,0.290415795496868
-170,75,-6.77520861305223,0.210125683289676
-170,80,-8.35554361812832,0.146031194681191
-170,85,-10.062150717004,0.0985791180344772
-170,90,-11.7031081374923,0.0675599292737588
-165,-90,-12.4798446578063,0.0564957182326359
-165,-85,-10.282454917684,0.0937032185053685
-165,-80,-6.04319585371267,0.248702651029928
-165,-75,-3.58507313477076,0.438018734915116
-165,-70,-2.33772828826003,0.583750373131501
-165,-65,-1.94446757040988,0.639077081123258
-165,-60,-2.23202438645983,0.598132721143038
-165,-55,-3.10506582380533,0.489207850403703
-165,-50,-4.46763064815535,0.357467806323641
-165,-45,-6.08643284438294,0.246238930137053
-165,-40,-7.35018042906107,0.184069552758347
-165,-35,-7.43816958910449,0.180377781473343
-165,-30,-6.41399723225695,0.228349611348891
-165,-25,-5.06405766893993,0.311597692650807
-165,-20,-3.86043298061212,0.411108732560674
-165,-15,-2.92160900154429,0.510315899899997
-165,-10,-2.23548926416261,0.597655710655056
-165,-5,-1.7586102685552,0.667020179850237
-165,0,-1.44527236430347,0.716923412893308
-165,5,-1.25440123771109,0.749134634667282
-165,10,-1.15061087440542,0.767253560629849
-165,15,-1.10457361371005,0.775430070626838
-165,20,-1.09429942136895,0.777266692829029
-165,25,-1.10747784840723,0.774911694689872
-165,30,-1.14401592774208,0.768419552917571
-165,35,-1.21733165235215,0.755556306246139
-165,40,-1.35328620309252,0.732270231977035
-165,45,-1.58674226640223,0.693946154331392
-165,50,-1.95671762332043,0.637276989804302
-165,55,-2.50116566073345,0.562190411175164
-165,60,-3.25167827821681,0.472968450735072
-165,65,-4.22772661411679,0.377769889037403
-165,70,-5.4305773692984,0.286379721938485
-165,75,-6.83984316813984,0.207021610681682
-165,80,-8.41803830354057,0.143944862649387
-165,85,-10.1082251546689,0.0975388171321239
-165,90,-11.7031081374923,0.0675599292737588
-160,-90,-12.4798446578063,0.0564957182326359
-160,-85,-10.363127494516,0.0919786964965869
-160,-80,-6.16899984584783,0.241601716464966
-160,-75,-3.68620122692967,0.427937038944833
-160,-70,-2.38317591122994,0.577673451526625
-160,-65,-1.90453409512165,0.644980508738787
-160,-60,-2.06774459902537,0.621191550944888
-160,-55,-2.76069257440532,0.529578984587659
-160,-50,-3.86818704145044,0.410375378080602
-160,-45,-5.17248714298956,0.303914405245249
-160,-40,-6.2268829938299,0.238402991473854
-160,-35,-6.47552221680145,0.225137468422911
-160,-30,-5.84493576424327,0.260319333447843
-160,-25,-4.80720154275318,0.330582489394719
-160,-20,-3.77608833031748,0.419170940408912
-160,-15,-2.91813269601379,0.510724545243733
